OBJECTID,UID,POSTALCODE,MUNICIPAL,PROV,LONGITUDE,LATITUDE,NUMBER OF DOGS,DERP FACTOR
9999,C14219F4-9B5E-426B-A3F0-D450112FD865,L2E7A2,NIAGARA FALLS,ON,-79.11293449,43.11370846,10,795
5746,08E0E2C0-B08A-4A56-B4B0-C914B5FBC1D6,L2E7A3,NIAGARA FALLS,ON,-79.11446397,43.11317636,12,799
9991,1B64CD06-9CCA-498D-89F6-342D10EB971B,L2E7A4,NIAGARA FALLS,ON,-79.11635939,43.11315415,14,776
9997,9EA35329-93B9-4641-9DA0-2E1E6DE2F2C1,L2E7A6,NIAGARA FALLS,ON,-79.11361165,43.11420516,13,740
7871,F3427D58-3454-4D15-A4DC-32286CFB06D3,L2E7A8,NIAGARA FALLS,ON,-79.07124292,43.10338997,10,635
13811,438B35C2-655D-419F-B89D-11E5759EEBF5,L2E7A9,NIAGARA FALLS,ON,-79.08751806,43.09982298,12,689
5748,9CA4C8E7-70CD-43E7-9172-E6293B822005,L2E7B1,NIAGARA FALLS,ON,-79.10524369,43.10110627,11,780
7484,EFD6844F-F752-4488-96E6-DC5FB74C207B,L2E7B2,NIAGARA FALLS,ON,-79.10815748,43.10066452,10,700
7670,6C45CC74-CE48-454A-8C33-54539E315D00,L2E7B3,NIAGARA FALLS,ON,-79.10677358,43.10202022,12,667
5744,65C98539-60C9-4842-B473-0599842E88B5,L2E7B4,NIAGARA FALLS,ON,-79.0678236,43.10232708,13,626
7672,0F596378-00AE-4A61-8C29-B312223A06E7,L2E7B5,NIAGARA FALLS,ON,-79.10672349,43.10121994,13,615
7482,6771549F-ADBD-4EA3-9DDF-D0BC1B86F1D0,L2E7B6,NIAGARA FALLS,ON,-79.109801,43.1004062,11,633
7669,AC959AEF-B3C2-44DD-98FB-A256DD4E448C,L2E7B7,NIAGARA FALLS,ON,-79.10760367,43.10100381,11,729
7673,28E516CC-B50A-45CD-B5AA-DEBC415726B0,L2E7B8,NIAGARA FALLS,ON,-79.10581016,43.10110861,11,649
7667,0B7CC3EB-CEE9-4BCE-A9A7-FE4E19E81F0B,L2E7B9,NIAGARA FALLS,ON,-79.10814642,43.10152603,12,760
9960,1934AD8E-139A-4022-B6D9-DC5CC8B44D37,L2E7C2,NIAGARA FALLS,ON,-79.08654851,43.09749445,13,634
10018,4BEECDFF-A844-41BD-8BE6-E9AF532FE657,L2E7C3,NIAGARA FALLS,ON,-79.11598756,43.10905869,11,722
7671,755DA6EE-C416-4E71-AECB-6490AB3C6ED7,L2E7C4,NIAGARA FALLS,ON,-79.10704471,43.10041932,14,612
7674,134960F2-4C74-4502-9BF3-9E7A720F47E2,L2E7C6,NIAGARA FALLS,ON,-79.10636462,43.10042591,10,705
1519,3C51E578-769F-4B69-8464-B15E02E63780,L2E7C7,NIAGARA FALLS,ON,-79.10523597,43.09951869,14,692
7467,BA4B32BC-C79F-4E7B-9CA3-2FA820A4DF28,L2E7C8,NIAGARA FALLS,ON,-79.06603179,43.10534281,12,690
13346,80ECF998-5B6F-47FE-8229-3F3C0115FAE5,L2E7E1,NIAGARA FALLS,ON,-79.09818707,43.1066419,14,710
1517,74B5E5B6-1A4B-4224-A34C-AD8920BEBB60,L2E7E2,NIAGARA FALLS,ON,-79.10651637,43.09916048,12,652
9642,4E5FFCE4-97EB-4C67-8313-BDA74ED8AFCF,L2E7E3,NIAGARA FALLS,ON,-79.10159283,43.09777277,13,790
7263,1F92EBE7-F036-47F4-BF47-F9BB6B1B5251,L2E7E4,NIAGARA FALLS,ON,-79.10879647,43.10267339,12,749
9666,98034178-5E84-446D-B84B-BE23E7783CFB,L2E7E5,NIAGARA FALLS,ON,-79.09994282,43.09885596,14,664
7425,737CA2F0-029E-4432-9118-E104794B447E,L2E7G2,NIAGARA FALLS,ON,-79.10828459,43.09917468,10,695
1514,1B689BB0-A264-4B36-83BD-C8AA5A04B165,L2E7G3,NIAGARA FALLS,ON,-79.10769459,43.09839862,13,760
1513,E64B5EC8-E9F4-4AD9-9C52-F8426A518A92,L2E7G4,NIAGARA FALLS,ON,-79.10927876,43.09829203,13,779
7426,5AB06545-7762-4E5A-8488-2D4047441349,L2E7G5,NIAGARA FALLS,ON,-79.10876164,43.09941484,10,647
13184,84F74B4A-EC01-4E76-AA8A-1BF985FC55E4,L2E7G8,NIAGARA FALLS,ON,-79.07183383,43.10291045,13,777
13686,2B3EECE5-60F8-4660-AA65-B84227851C03,L2E7G9,NIAGARA FALLS,ON,-79.06370067,43.10806506,13,677
13315,31C88B10-E7DB-4606-9BD2-F8D794181154,L2E7H1,NIAGARA FALLS,ON,-79.1019753,43.10488444,10,626
7271,2A60476B-072C-4739-A167-0A212CD82BD2,L2E7H2,NIAGARA FALLS,ON,-79.11021812,43.09851829,10,638
17682,FA9F6526-9E80-4AAA-B898-EAA90251D704,L2E7H3,NIAGARA FALLS,ON,-79.08661187,43.11378935,14,707
7270,A7A1C631-732F-4B0A-98E5-B4EA5ED97612,L2E7H4,NIAGARA FALLS,ON,-79.11042586,43.09955922,10,781
17098,72CB9AE9-6075-4FE7-AF1E-ECCEA9CBCC27,L2E7H6,NIAGARA FALLS,ON,-79.09380725,43.10410963,14,715
1518,BF7F5532-AE16-4EB9-B552-8A78B5E48F65,L2E7H7,NIAGARA FALLS,ON,-79.10626206,43.09763714,13,657
9888,A13A900D-BC00-400D-9545-7F9E6BF648E2,L2E7H9,NIAGARA FALLS,ON,-79.11058937,43.10494602,10,785
17695,93F7FEC5-0DF6-4E77-97FC-017C3DD1F430,L2E7H9,NIAGARA FALLS,ON,-79.11167015,43.10480272,11,660
7383,9173F421-A954-4A14-87B0-D5F33BB0B847,L2E7J2,NIAGARA FALLS,ON,-79.09438035,43.11200994,11,776
7122,03AEE50F-C644-4E65-A8CB-AC8F2AAFD319,L2E7J5,NIAGARA FALLS,ON,-79.06791476,43.11090064,11,764
9502,CF6E8F8C-1DF8-49D9-8F7C-7D0779D36F30,L2E7J7,NIAGARA FALLS,ON,-79.06473279,43.10614002,10,694
7252,93208B11-097D-4B44-93E9-3035EA76B964,L2E7K3,NIAGARA FALLS,ON,-79.06150348,43.10702714,14,789
9996,7F019B0B-5EC7-4399-8182-9FDB83CCD1AD,L2E7K5,NIAGARA FALLS,ON,-79.11549574,43.10268956,14,708
7418,691DC81C-3A4F-407E-B854-36AE89AD2247,L2E7K6,NIAGARA FALLS,ON,-79.10434234,43.09725239,13,694
7397,69F31DFC-58D1-4B0D-B7B7-6A171E1A203F,L2E7K7,NIAGARA FALLS,ON,-79.07282102,43.11266718,12,768
17680,8153C151-6B76-4C23-9E59-B40B48751ED8,L2E7K9,NIAGARA FALLS,ON,-79.08788177,43.1139532,11,676
1520,45C57B4B-C1C1-4A7F-9A34-2A79F98C63C0,L2E7M4,NIAGARA FALLS,ON,-79.10355098,43.09764006,13,740
1521,2335A24C-CA1D-49AD-9B6D-EE4A58E5B867,L2E7M5,NIAGARA FALLS,ON,-79.10463302,43.09822979,12,776
1511,64B4ED0C-FB47-4637-BB59-084F2CEB7ECA,L2E7M6,NIAGARA FALLS,ON,-79.11033632,43.09732221,10,792
7873,846E4265-BE7D-4282-863D-A4915146662B,L2E7M7,NIAGARA FALLS,ON,-79.06889459,43.09289239,13,667
17644,C274CA36-117A-4BDD-B81D-9C4F391023D9,L2G0A1,NIAGARA FALLS,ON,-79.10976124,43.08265604,10,646
1388,7A8444A9-5238-465B-BA78-870922C35432,L2G0A3,NIAGARA FALLS,ON,-79.11480343,43.05755206,10,769
1349,B827C31E-3E75-4B7A-9BA0-FE5174391D33,L2G0A4,NIAGARA FALLS,ON,-79.06743532,43.04365141,12,635
7155,AAF28796-F3BC-4337-AA0A-F203766FEDEC,L2G0A5,NIAGARA FALLS,ON,-79.08552571,43.08528522,12,703
10170,2ECFB88C-8784-40FE-8865-A5106DB21B14,L2G0A6,NIAGARA FALLS,ON,-79.09296323,43.06593948,12,660
10196,9B495340-C69C-4B4B-866A-98319F5FFD78,L2G0A6,NIAGARA FALLS,ON,-79.09050447,43.06645635,11,283
10168,EA98E871-9454-45DB-B16D-7380E1E2A739,L2G0A7,NIAGARA FALLS,ON,-79.0954301,43.06443082,10,705
10187,83E8FFA0-3644-45F2-BB9F-6E20CC520C51,L2G0A7,NIAGARA FALLS,ON,-79.09555609,43.06654952,10,753
10169,415348B3-3ECC-400C-A6CF-1EC5F0CC095F,L2G0A8,NIAGARA FALLS,ON,-79.09250035,43.06459694,13,177
13071,F9632D97-FBAF-4720-8204-E2698FC95030,L2G0A8,NIAGARA FALLS,ON,-79.09131434,43.06555563,13,149
5808,E5DD3828-CBC0-4BAB-9AF0-ECE3F100E5DE,L2G0A9,NIAGARA FALLS,ON,-79.08873404,43.05009065,10,934
5799,2917E470-983F-4CEE-8882-5BBF12C419C2,L2G0B1,NIAGARA FALLS,ON,-79.10556849,43.05040516,14,54
9736,373A9680-7CAF-4A93-850C-9DB02587C867,L2G0B2,NIAGARA FALLS,ON,-79.08628685,43.05210682,14,251
7309,E53C2BD7-629B-4A91-BBB5-62BE21F958F3,L2G0B3,NIAGARA FALLS,ON,-79.09110942,43.05211099,12,905
5805,A5B33E79-E2CE-4B1F-8438-D195E6DF9C2F,L2G0B4,NIAGARA FALLS,ON,-79.10322404,43.04844724,14,284
7311,209D2CC2-89E9-48DD-A09A-6A07A8A783E4,L2G0B5,NIAGARA FALLS,ON,-79.0889481,43.05326329,11,650
9735,66ECFB36-9DAF-4139-8524-D66E5F10F357,L2G0B6,NIAGARA FALLS,ON,-79.08764768,43.05333777,11,606
5802,152BC864-4BF6-49F1-BF8D-708791ECA8AD,L2G0B7,NIAGARA FALLS,ON,-79.09422412,43.05760231,10,763
5803,9214C76D-3BF0-4CBE-ABBD-A3268D737833,L2G0B8,NIAGARA FALLS,ON,-79.09423792,43.05273084,12,651
9751,ED69AA04-B8DB-4A3F-9490-DFB0BBF40980,L2G0B9,NIAGARA FALLS,ON,-79.09217329,43.05695146,11,687
9749,071C515F-2074-4BA2-8409-32FBA42D8350,L2G0C1,NIAGARA FALLS,ON,-79.09309492,43.05479504,10,762
9750,EF6989E3-A86A-4AAA-AC64-854801A1281F,L2G0C1,NIAGARA FALLS,ON,-79.08890315,43.05535735,12,682
5801,8BC24472-5213-4BB7-8F62-BC901F80F862,L2G0C2,NIAGARA FALLS,ON,-79.09779419,43.05530641,14,660
9737,5F14A4B1-4F9F-4205-A9EE-4F0C2AEC00B3,L2G0C3,NIAGARA FALLS,ON,-79.08603034,43.05379587,12,638
7310,C3EDCE51-0A1B-48A9-940A-B5382E031B30,L2G0C4,NIAGARA FALLS,ON,-79.09147642,43.0536529,13,676
5800,FC83975A-7A54-44B6-9532-C230E213ACB5,L2G0C5,NIAGARA FALLS,ON,-79.09791506,43.05348814,14,682
5804,77D5C032-D9C1-423B-B5A8-661153BCD78D,L2G0C6,NIAGARA FALLS,ON,-79.0939669,43.05901749,12,616
9753,E16A9037-77C0-4816-A589-D20CE789CD14,L2G0C6,NIAGARA FALLS,ON,-79.08815642,43.05864608,11,661
9748,3E6FB83A-5279-41AA-BA01-188A656F09DA,L2G0C7,NIAGARA FALLS,ON,-79.09089201,43.06137194,13,767
9754,70DDEA3B-F818-4D01-8CF5-744DBED7796E,L2G0C8,NIAGARA FALLS,ON,-79.08564313,43.05677743,14,637
9738,82F41296-D44E-49AA-915F-F8601BDE6C0F,L2G0C9,NIAGARA FALLS,ON,-79.08419753,43.05312582,12,760
5807,FF9D98A7-2807-4196-AC3F-D8699BE3F472,L2G0E1,NIAGARA FALLS,ON,-79.08475776,43.0500091,13,655
17635,6A557AB3-DF82-4F89-9DFD-0DA93C8D9267,L2G0E2,NIAGARA FALLS,ON,-79.0752251,43.05919289,12,612
9747,20DED2C9-9D0B-41DA-9918-E10BEDB3C540,L2G0E3,NIAGARA FALLS,ON,-79.0837374,43.0673535,10,701
5806,82131710-9984-41F9-86CC-242547A18830,L2G0E4,NIAGARA FALLS,ON,-79.09203485,43.05039525,14,716
17658,F45F554E-F8F8-46F1-B5BD-AAA6497F51AD,L2G0E5,NIAGARA FALLS,ON,-79.07553156,43.06961661,11,777
1351,A14D3154-54B8-4098-9128-041AC4F82D82,L2G0E6,NIAGARA FALLS,ON,-79.06295772,43.04795866,11,788
1462,C6C9B19B-7F41-423D-BE93-406258619BA9,L2G0E6,NIAGARA FALLS,ON,-79.06332029,43.04734014,12,719
1355,45EFF766-9AD7-45DB-AF35-A4AB0F06C846,L2G0E7,NIAGARA FALLS,ON,-79.06103257,43.04691282,12,669
1314,54F53BA4-1E08-44BC-90F9-40EB230931A1,L2G0E8,NIAGARA FALLS,ON,-79.06321048,43.04622749,11,790
1354,AE77A2BE-9FE8-450B-8FEE-204710F0C6CC,L2G0E8,NIAGARA FALLS,ON,-79.06251357,43.04665597,12,794
1311,FA3AEFBB-1BC3-4036-AE36-80266069D8DB,L2G0E9,NIAGARA FALLS,ON,-79.06172331,43.04591547,12,718
1358,1D0FF284-9F92-46D9-8D67-0311FF6EF342,L2G0E9,NIAGARA FALLS,ON,-79.06180967,43.04367477,11,752
1315,9BBCE888-E512-4A5A-ACE7-5E28F995DD96,L2G0G1,NIAGARA FALLS,ON,-79.06420546,43.04655277,13,663
1352,7E588845-9009-4461-8DCA-A541B4560389,L2G0G1,NIAGARA FALLS,ON,-79.06497977,43.0460886,14,799
1353,C058BFD4-BF89-4041-AF69-354C0E3B5854,L2G0G2,NIAGARA FALLS,ON,-79.06388305,43.04436195,12,793
1348,BEEC97BE-1EB2-451F-8FCA-5C866851C1A0,L2G0G3,NIAGARA FALLS,ON,-79.06538851,43.0442148,10,744
13615,BAE3F98F-9549-484D-AC97-CE361F659047,L2G0G4,NIAGARA FALLS,ON,-79.11010215,43.08504625,14,648
9480,017607CD-BB86-484D-BDCF-FFEA7AFCB036,L2G0G5,NIAGARA FALLS,ON,-79.1052411,43.09428824,11,781
1356,585E7240-2CC3-4B86-B7EB-1B56C488FE9D,L2G0G7,NIAGARA FALLS,ON,-79.0609898,43.04537831,14,722
9648,FEC642CB-5312-4279-A643-6AFCF36E11A4,L2G1A2,NIAGARA FALLS,ON,-79.07668461,43.09608602,11,677
9646,8C03866C-1817-4D67-AEE8-1159E82B1256,L2G1A3,NIAGARA FALLS,ON,-79.07834487,43.09603649,13,728
13162,D6D56366-5A3B-475B-B3DC-41C183FC16FB,L2G1A4,NIAGARA FALLS,ON,-79.07983345,43.09606843,13,731
9652,5138F977-1ED5-40E7-B7A9-1F47A1CC06FD,L2G1A6,NIAGARA FALLS,ON,-79.07456851,43.09575441,14,764
7898,055D349A-2B48-4501-8226-0A869A088081,L2G1A7,NIAGARA FALLS,ON,-79.07442985,43.09542283,13,727
7115,795DA668-07E7-42A1-BA59-05DD85031B1B,L2G1A8,NIAGARA FALLS,ON,-79.07531273,43.09543028,13,637
9650,59404D0F-6502-458F-BCEB-D7430028AB96,L2G1A9,NIAGARA FALLS,ON,-79.07615933,43.09575193,13,722
9647,A8150630-1C6F-4FBE-B6E0-B2569E91F2AF,L2G1B1,NIAGARA FALLS,ON,-79.07836692,43.09566991,11,648
9638,6278B13A-006F-4D09-AE04-5EBDCDA96DAE,L2G1B3,NIAGARA FALLS,ON,-79.08071347,43.09527029,11,711
13160,61E76F1A-F2FC-4DFB-8BF7-6EB6A108AC23,L2G1B4,NIAGARA FALLS,ON,-79.08094058,43.09578599,13,605
17002,3E464456-4B43-45DF-9E7C-4155B3A2C031,L2G1B5,NIAGARA FALLS,ON,-79.08240757,43.09520721,13,642
13166,8004AEFF-E3D8-49E3-B9BB-16784FF1413A,L2G1B6,NIAGARA FALLS,ON,-79.08322415,43.09576607,14,687
7387,3110C372-2110-4E36-8F1B-494AF0A66A12,L2G1B9,NIAGARA FALLS,ON,-79.08786134,43.09562254,11,798
17724,F99B65B6-0DDE-492F-8F96-ED4E407E58FF,L2G1C1,NIAGARA FALLS,ON,-79.08935987,43.09480649,11,678
13226,201F09C8-64EE-4C6C-8A1C-5E39C5EB075B,L2G1C2,NIAGARA FALLS,ON,-79.09357737,43.09578419,10,660
13225,18D6FC3B-DA2C-4AA2-8A98-4AF862EAEEB2,L2G1C3,NIAGARA FALLS,ON,-79.0939469,43.09530213,13,631
13290,45842A5E-700B-468E-A4A9-64EFC40D3B51,L2G1C4,NIAGARA FALLS,ON,-79.09962576,43.09476233,10,793
7314,D7B588D4-E232-4E09-98DE-3371754B3892,L2G1C5,NIAGARA FALLS,ON,-79.10047898,43.09544515,10,767
7315,AFA0EE56-35A9-441E-A301-72029257EDFD,L2G1C7,NIAGARA FALLS,ON,-79.10304836,43.09533512,11,624
7312,F0E2533E-F305-4F8E-B57D-7F4247BE911C,L2G1E1,NIAGARA FALLS,ON,-79.10630043,43.09517738,11,746
17599,35C80420-A779-4DC4-BBBF-3192F0D443A0,L2G1E2,NIAGARA FALLS,ON,-79.10967084,43.09385802,11,669
17456,76EAD9D8-0BF7-4A1C-B6ED-92904A9F7874,L2G1E3,NIAGARA FALLS,ON,-79.11670561,43.09515688,11,787
1366,6CCB7FCF-4706-4075-A0EC-677F30E69783,L2G1E4,NIAGARA FALLS,ON,-79.11840753,43.09381264,11,658
17469,ADD86BF5-97BA-4192-A2AE-AF29312CF106,L2G1E5,NIAGARA FALLS,ON,-79.11836296,43.09283863,13,714
1370,27366FE5-3709-4888-9F7B-CCE8F969DBA3,L2G1E6,NIAGARA FALLS,ON,-79.11832181,43.09183705,14,621
1371,E15E7CFA-B066-48DF-8C12-E9F0806B31B9,L2G1E8,NIAGARA FALLS,ON,-79.11633039,43.09006892,14,384
7262,36BA54E8-4B00-419B-9E30-500FD616BB3A,L2G1E8,NIAGARA FALLS,ON,-79.11778352,43.09077316,14,561
1376,36B527EC-825D-44A5-BBCE-9C756474126C,L2G1E9,NIAGARA FALLS,ON,-79.11623417,43.09326897,13,141
1365,685D211A-05EE-4368-A730-132EB36ACB98,L2G1G1,NIAGARA FALLS,ON,-79.1148898,43.09427926,13,516
17457,35BCD2F5-EBC6-43B9-8C6E-45E7EF46A0CF,L2G1G2,NIAGARA FALLS,ON,-79.11636568,43.09480674,11,698
1369,FB27C45D-9336-43E4-BF2E-17C83D9F0126,L2G1G3,NIAGARA FALLS,ON,-79.11718589,43.0928901,12,522
17467,C7AD36B6-3EFE-42C5-AF3B-5F263A571D12,L2G1G4,NIAGARA FALLS,ON,-79.11758922,43.09286217,10,152
7261,B15C40D9-EDEE-45F8-8AA1-FFCF8223D4B4,L2G1G5,NIAGARA FALLS,ON,-79.11734498,43.09112709,11,59
1372,BDCB9555-3F00-4D15-83BC-5CE64CF5064C,L2G1G6,NIAGARA FALLS,ON,-79.11638647,43.09121021,10,485
9640,9905C0CF-06BA-4EE9-BAC6-3C6CA2EB9238,L2G1G7,NIAGARA FALLS,ON,-79.08079027,43.09490982,13,970
13267,CAE830A5-1058-46DF-8A15-0E3808EB8C81,L2G1G8,NIAGARA FALLS,ON,-79.09473709,43.09431007,10,776
13222,3A44CF00-6D20-4D3F-A97E-D8E5C18481C7,L2G1G9,NIAGARA FALLS,ON,-79.09745649,43.09556193,10,773
13223,332AF8ED-B59A-48BF-9891-7C966A81E1DB,L2G1G9,NIAGARA FALLS,ON,-79.09449704,43.09483955,14,639
13293,CD565F96-1817-489C-BEAE-E3B1B1E5736D,L2G1H1,NIAGARA FALLS,ON,-79.10008092,43.09363967,13,634
13295,888A80D8-D56C-4563-B932-54C122AD570F,L2G1H2,NIAGARA FALLS,ON,-79.09998621,43.09418154,10,688
17237,D16D1633-0766-41F9-A2CE-B68CEB8674DA,L2G1H3,NIAGARA FALLS,ON,-79.10276101,43.09389943,12,731
17453,F97A0EAA-08D9-4C47-AFE1-F8359BAD8305,L2G1H4,NIAGARA FALLS,ON,-79.10445473,43.09355112,11,695
17606,EAF9C826-D49D-4995-AFA6-B1B09D018CC0,L2G1H5,NIAGARA FALLS,ON,-79.10683376,43.09398675,12,770
17289,4F2A47B0-174E-4719-BE57-0FA0B7DB0AAD,L2G1H6,NIAGARA FALLS,ON,-79.10689216,43.09356976,14,664
17287,3464BB02-F961-440D-B768-21858D962294,L2G1H7,NIAGARA FALLS,ON,-79.11233726,43.09314716,14,638
1363,15D995B0-37F7-474F-BCD9-89D407AA332E,L2G1H8,NIAGARA FALLS,ON,-79.11268321,43.09381281,14,701
16997,35F0C9A7-2F7D-4F41-B933-99C978EF44FD,L2G1H9,NIAGARA FALLS,ON,-79.08224726,43.09346941,11,786
17010,483C58DF-921E-4A7C-ABCC-73F85FD2A788,L2G1J1,NIAGARA FALLS,ON,-79.08309177,43.09344422,12,685
7331,CFC01267-DE84-43AE-A3F7-235DC381DE6B,L2G1J3,NIAGARA FALLS,ON,-79.08682339,43.09306189,13,655
17062,24DDB8F0-22CF-4ECD-9ECE-4A0184445082,L2G1J4,NIAGARA FALLS,ON,-79.08908023,43.09382432,11,751
9625,B29CF504-BC78-48E7-A58D-483EFCBEB060,L2G1J5,NIAGARA FALLS,ON,-79.08873586,43.09305185,13,660
13730,0A9BA7EF-A029-4BBE-8035-4052750D7C5A,L2G1J6,NIAGARA FALLS,ON,-79.0907533,43.0930201,12,624
13266,B4689511-502E-4098-91C9-D294451D5D49,L2G1J7,NIAGARA FALLS,ON,-79.09483832,43.09355637,12,611
13197,40436416-F741-4AA5-AA27-9D537CE3438D,L2G1J8,NIAGARA FALLS,ON,-79.09336919,43.09291213,11,799
13294,C8EEA481-3235-4BC1-8B6E-C6D77440C697,L2G1J9,NIAGARA FALLS,ON,-79.09983135,43.09293326,14,697
17209,03989DB3-2D20-490C-939E-FCE79A142EB8,L2G1K1,NIAGARA FALLS,ON,-79.1009806,43.0926103,10,613
17222,DCBF1BC0-681D-4A7E-B631-B56FB204E9CA,L2G1K2,NIAGARA FALLS,ON,-79.1015535,43.09297951,13,742
17210,B969A221-E9D7-4C3A-A57B-F1926D965651,L2G1K3,NIAGARA FALLS,ON,-79.10099648,43.09222314,14,664
17213,585B8DE0-332E-4079-8549-034207BB01AB,L2G1K4,NIAGARA FALLS,ON,-79.10099835,43.09182903,14,791
17455,84C1EE6D-BC85-46A1-865E-5E6587BB8A62,L2G1K6,NIAGARA FALLS,ON,-79.104325,43.09264184,10,746
17271,60F4BF1F-AA1F-43BC-B02A-A0FEDEC9C92D,L2G1K7,NIAGARA FALLS,ON,-79.10439942,43.09218702,13,716
17259,F62331C0-B4C4-4A9E-802C-1C0B3360B19C,L2G1L1,NIAGARA FALLS,ON,-79.11153094,43.09212346,10,649
17286,AE7AA639-99D8-4B55-92C0-CFCB98892040,L2G1L2,NIAGARA FALLS,ON,-79.11225095,43.09255484,13,665
17276,A7E24C72-37B0-4352-A074-C2DCF49F09A9,L2G1L3,NIAGARA FALLS,ON,-79.11314404,43.09212955,14,625
7330,F5F5EFFE-3F1F-4792-821F-D159944D8E84,L2G1L4,NIAGARA FALLS,ON,-79.08667272,43.0927095,14,655
9634,8255F406-2CB9-4394-93FD-586EA4632BB3,L2G1L5,NIAGARA FALLS,ON,-79.08687387,43.09215601,14,739
17630,CEB5BEED-7B9B-4F7B-B369-E6550B730571,L2G1L5,NIAGARA FALLS,ON,-79.08842911,43.09197846,13,674
13731,8DF85D58-D58C-4C9D-9E29-4CEE2AA91E3A,L2G1L8,NIAGARA FALLS,ON,-79.09058337,43.09267235,11,785
13202,54013E34-2875-429B-988B-AB2FC93731B8,L2G1L9,NIAGARA FALLS,ON,-79.08200396,43.09188872,12,710
7222,FF7C5CA4-E475-4A3A-BAB4-0B78A133EF26,L2G1M2,NIAGARA FALLS,ON,-79.09131201,43.09125709,3,690
17584,5BC20851-E82C-4B0F-BC76-0886508FD3F2,L2G1M3,NIAGARA FALLS,ON,-79.09401382,43.09130408,0,751
17043,B84749DB-197E-447F-B23F-5B33D9144EF5,L2G1M5,NIAGARA FALLS,ON,-79.09048532,43.0917446,3,655
13728,66456839-39A5-4243-B12D-E7EA3B363745,L2G1M6,NIAGARA FALLS,ON,-79.09172824,43.09162778,13,735
13200,69F3D86F-99C9-4F32-A454-E3406CE5FCEE,L2G1M7,NIAGARA FALLS,ON,-79.09357401,43.09168651,6,620
17106,22CA8A2C-C4EE-4C4D-B34E-B1BDCB70A9B8,L2G1M8,NIAGARA FALLS,ON,-79.09528086,43.09162483,0,722
17212,960ADB80-06EA-4149-8882-2BF08B20722E,L2G1M9,NIAGARA FALLS,ON,-79.10104122,43.09142831,9,795
17181,40C15F94-A40A-49F8-84A7-D7B1BA106E0A,L2G1N1,NIAGARA FALLS,ON,-79.10100089,43.0910348,3,610
7265,D674928A-615E-4680-9018-2C0E52CB37DA,L2G1N3,NIAGARA FALLS,ON,-79.10442799,43.09085578,9,715
17272,0B86ABC4-EF14-495A-8E06-5457B4A8808D,L2G1N4,NIAGARA FALLS,ON,-79.10436786,43.09141171,15,777
17284,5E918D18-6E29-41D2-9FD2-D8D7B95AF9D7,L2G1N5,NIAGARA FALLS,ON,-79.10673593,43.09127296,6,791
7498,6EAFEF11-8103-48B2-A21D-EAE9EB1059F7,L2G1N6,NIAGARA FALLS,ON,-79.10700194,43.09088686,9,755
17603,970BE4CB-FEC2-46FC-A210-92DF6FCD4498,L2G1N7,NIAGARA FALLS,ON,-79.10921391,43.09130591,14,612
17280,2198E818-C733-4A0C-94BE-8C431A37E3DD,L2G1N9,NIAGARA FALLS,ON,-79.11249797,43.09074748,4,648
17277,9AE35848-4C0A-41D7-B0D7-B845B648D7A0,L2G1P1,NIAGARA FALLS,ON,-79.11260759,43.09112648,4,792
7162,4DB52B3D-B4ED-4593-A3FA-CEC87BA05321,L2G1P5,NIAGARA FALLS,ON,-79.08654778,43.09041739,11,678
9637,F562D4AE-163F-4545-9D86-30B878606699,L2G1P6,NIAGARA FALLS,ON,-79.08660787,43.09099819,3,702
9633,33B1384D-F669-43FB-B2A5-F42858F04CDA,L2G1P7,NIAGARA FALLS,ON,-79.08821393,43.09105782,9,735
7316,50BA6CBD-84DC-44BB-9564-A92C845A5340,L2G1P8,NIAGARA FALLS,ON,-79.08910356,43.09044401,15,798
7223,88B8E371-FDCE-4EF1-B9A4-3912F2F9E378,L2G1P9,NIAGARA FALLS,ON,-79.09082248,43.09075226,9,680
7224,268A71E8-E6FD-4BC8-AD98-7FD5A9E75DE7,L2G1R1,NIAGARA FALLS,ON,-79.09031812,43.09035193,15,672
17581,7199C99D-B5F4-4DC5-B5C2-84A50AC5A5D8,L2G1R2,NIAGARA FALLS,ON,-79.09484818,43.09035452,13,719
17182,785E3AF9-9C92-4FEC-86FD-34229F8ABC90,L2G1R3,NIAGARA FALLS,ON,-79.10090948,43.09062604,3,691
7194,AE63D909-9030-4A10-B2C4-F438928F58A5,L2G1R4,NIAGARA FALLS,ON,-79.10100442,43.09018266,3,607
7174,16D15E71-92E1-4551-8A03-8492D468DE6A,L2G1R5,NIAGARA FALLS,ON,-79.08083083,43.08912201,2,673
17011,61B00F95-E703-43C0-98D1-A5CB68A0C496,L2G1R6,NIAGARA FALLS,ON,-79.08023471,43.09015153,12,664
16936,FACD018A-AD5E-482B-966A-7BB11D1BC7F4,L2G1R7,NIAGARA FALLS,ON,-79.08241923,43.08924989,14,653
13203,E6AB1745-91E7-4967-B9CC-66FCE0B37D78,L2G1R8,NIAGARA FALLS,ON,-79.08183428,43.09000282,8,796
13442,266AF5BF-FB16-411A-8262-E4FA669FDA99,L2G1R9,NIAGARA FALLS,ON,-79.08295507,43.08994583,15,678
7296,931ED1A7-DC21-4FD0-B66D-67A59A44EDE6,L2G1S1,NIAGARA FALLS,ON,-79.0841266,43.08934286,0,707
7164,9B449DF1-8F30-4A61-97C2-F3A1FF93403F,L2G1S2,NIAGARA FALLS,ON,-79.08402878,43.08998717,9,702
